82040,"Controls: Combustion, Fuel Cut_Off, Hardness, High_Low Water Level, Ignition, etc."
82044,Convectors and Radiators
82048,Deaerating Units
82052,Draft Fans and Draft Gauges
82056,Feedwater Heaters
82060,Feedwater Injectors
82064,"Filters, Boiler Water"
82068,"Heat Exchangers, Accessories, and Parts"
82072,Hot Water Generators
82076,Oil Purifiers
82084,"Stacks, Steel"
82086,Steam Flow Transmitters
82088,Tube Cleaners and Tube Expanders
82092,"Turbines, Steam Driven"
82093,"Turbines, Water (Hydraulic) Including Accessories and Parts"
82095,"Valves, Spherical"
82503,Animal Dips and Sprays
82505,Back Scratchers and Oilers
82506,Bee Keeping Equipment and Supplies
82508,"Blankets, Livestock"
82511,"Branding Crayons, Paints, Paint Pellets, Pistols, etc."
82513,Branding Irons
82514,"Calf Pullers, Obstetrical"
82516,Castraters
82519,"Chains, Halters, Leaders, Nose Rings, Straps, etc."
82520,Chin_Ball Marking Devices
82522,"Chutes, Corrals, Livestock Holding Pens, etc."
82525,Dehorners
82526,"Disinfectants (For Animal Pens): Creosote, etc."
82529,Drench Guns
82531,Farrowing Stalls
82534,"Feeders, All Kinds (Except Troughs)"
82536,"Feeder Troughs, Dishes, etc."
82539,"Grooming Equipment and Supplies: Brushes, Clippers, Currycombs, Docking Supplies, Nippers, Trimmers, etc."
82542,"Harness, Ewe Marking"
82545,Hog Holders
82548,Hog Ringers and Rings
82551,Horn Trainers and Weights
82554,"Immobilizers and Accessories: Guns, Loads, Syringes, etc."
82558,Lariats
82562,Nipple Pails
82565,"Prodders, Shock Type"
82572,Shearing Equipment
82575,Slappers and Whips
82578,"Tags (Ear, Neck, etc,) and Tagging Accessories (Chains, Fasteners, Pliers, etc.)"
82581,Tattooing Equipment and Inks
82585,"Vacuum Cleaners, Cattle"
82590,Waterers (Except Concrete Troughs)
82593,Weaners
83004,"Aluminum Tanks, All Kinds"
83010,"Brass Tanks, All Kinds"
83013,"Butane and Propane Tanks, Surface and Underground"
83016,"Butane and Propane Tanks, Transport Truck Type"
83019,"Cast Iron Tanks, All Kinds"
83022,Cement Lined Tanks
83024,Collapsible Tank for Petroleum Spills
83025,Copper Lined Tanks
83028,Fiberglass Lined Tanks
83031,"Fiberglass Tanks, Gasoline (Including Underground Type)"
83032,Fiberglass Tanks (Other Than For Gasoline)
83033,"Filters, Storage Tank"
83034,Galvanized Sheet Iron and Steel Tanks
83037,Glass Lined Tanks
83040,Lead Lined Tanks
83041,Leak Detection and Vapor Monitoring Equipment
83043,Plastic Lined Tanks
83044,Polyethylene Tanks
83046,"Stainless Steel Tanks, Pressure Type"
83049,"Stainless Steel Tanks, Transport Truck Type (For Chemicals, Milk, etc.)"
83052,"Stainless Steel Tanks: Mixing, Pickling, and Processing Types (For Chemicals, Foods, Paints, Soaps, etc.)"
83054,"Steel Tanks, For Chemical Storage"
83055,"Steel Tanks, Overhead Type (For Diesel Fuel, Gasoline, Kerosene, etc.)"
83058,"Steel Tanks, Portable Type (For Diesel Fuel, Gasoline, Kerosene, Liquid Fertilizers, Water, etc.)"
83061,"Steel Tanks, Pressure Type (For Air, Gas, Water, etc.)"
83064,"Steel Tanks, Surface Storage Type (For Asphalt, Emulsions, Road Oil, Water, etc.)"
83067,"Steel Tanks, Transport Truck Type (For Asphalt, Gasoline, Oil, Water, etc.)"
83070,"Steel Tanks, Surface and Underground Type (For Gasoline, Kerosene, etc.)"
83073,"Steel Tanks, Water Works Type, Elevated and Tower"
83078,"Tank Ends (Heads), Metal"
83080,"Wooden Tanks, All Kinds"
83203,"Tape, Anti_Skid"
83204,"Tape, Athletic"
83205,"Tape, Automotive Type"
83210,"Tape, Barrier (Cautionary)"
83220,"Tape, Cellulose: Drafting, Labeling, etc."
83222,"Tape, Cloth, Mending"
83223,"Tape, Detectable Marking"
83224,"Tape, Duct, Adhesive Type"
83226,"Tape, Electrical"
83227,"Tape, Epoxy"
83228,"Tape, Filament"
83229,"Tape, Glass Setting"
83230,"Tape, Freezer"
83232,"Tape, Gummed Kraft and Reinforced Paper"
83236,"Tape, Insulating, All Types (Except Electrical)"
83240,"Tape, Insulating, Electrical"
83244,"Tape, Labeling, Library Type"
83248,"Tape, Marking, Reflective Adhesive_Backed"
83252,"Tape, Masking"
83254,"Tape, Metal Repair"
83256,"Tape, Nuclear Radiation"
83260,"Tape, Nylon"
83262,"Tape, Pipe Banding"
83264,"Tape, Roofing: Rubber, etc."
83268,"Tape, Sheetrock"
83272,"Tape, Thread, Teflon"
83274,"Tape, Vinyl"
83275,"Tape, Wire and Cable Marking and Accessories"
83276,"Tape, Wood, All Kinds"
84010,"Antennas and Accessories: Amplifiers, Brackets, Masts, Mounts, Rotators, Standoffs, etc. (Television Only)"
84034,"Editing, Titling, and Special Effects Systems, Accessories, and Parts"
84040,"Recording Tape, Video; and Video Cassettes; Videotape Evaluator/Cleaner"
84043,"Rewinding Equipment, Tape"
84045,Satellite Receiver Dish (Video)
84050,"Studio Equipment: Furnishings, Record and Tape Storage Cabinets, Tables, etc."
84055,"Switchers, Audio and Video"
84056,"Teleconference Systems, Audio/Video"
84058,"Television Hardware Adapters (Miscellaneous Connectors, etc.)"
84060,Television Receivers and Consoles
84062,"Television Receivers, Wide Screen, Projection Type"
84064,"Television Tools, Equipment and Supplies for Analysis, Inspection, Testing, etc."
84065,Television Transmitters
84069,"Video Camera_Recorders, Accessories and Parts (Television Studio Type)"
84070,"Video Camera_Recorders, Accessories and Parts (Portable Type)"
84071,Video Cassette Recorders (VCR)
84072,"Video Lighting Units (Portable) and Battery Packs, Accessories, etc."
84074,"Video Monitors, Demodulators, Signal Processors, etc; Accessories; and Parts"
84076,Video Projectors
84082,"Video Recorders and Playback Devices, Accessories and Parts (For Tapes and Laser Disks) (For Tape and Disks See 803_70, 75)"
84084,"Video and Audio Surveillance Systems (Closed Circuit TV), Accessories, and Parts"
84086,Video Systems (For Studio Quality Production)
84502,Aerodynamic Testing Devices (Laboratory Type) and Wind Tunnels
84505,Compression and Flexure Testing Apparatus
84506,Concrete Testing Apparatus and Supplies
84507,Corrosion Testing
84510,Fabric Testing Apparatus
84514,Fiber Testing Apparatus (Except Flammability)
84519,Flash Point Tester (Closed and Open Cup)
84523,"Flammability Testing Equipment (For Apparel, Construction Materials, Fabrics, etc.)"
84524,"Food Testing Apparatus (For Fat, Fiber, Moisture Content, etc.)"
84525,"Hydrostatic Pressure Testers: Dead Weight Testers, Hydrostatic Test Pumps, etc."
84526,Insulation Resistance Testers
84527,LP Gas Tester
84534,Metallurgical Physical QC Testers
84535,Milk Testing Equipment (For Dairy Thermometers See 245_87)
84545,Moisture Testers (Not for Soils)
84546,"Moisture_Density Tester (For Soils): Nuclear Moisture_Density Gauges, etc."
84550,"Petroleum Production Test Equipment (Specialized): Retorts (High_Temperature), Rheometers, Well Testers (For Gas, Liquid and Water Production), etc."
84551,Petroleum Test Equipment and Supplies (To Determine Recyclability)
84554,"Precision Linear Measuring Instruments: Calipers and Vernier Calipers, Dry Film Thickness Gauges, Dial And Standard Micrometers, etc."
84562,Radioactive Material for Testing Radioactivity
84563,Road Building Materials Testers and Accessories
84570,Seed Testers
84571,"Strength of Materials Testing Apparatus (For Metals, Plastics, Wood, etc.): Fatigue Resistance, Hardness, Internal Flaws, etc."
84581,"Soil Testing Apparatus (For Determining Permeability, Resistivity, Soil Chemistry, etc.)"
84586,"Test Gauge:  Low Vacuum, Pressure, Etc."
84587,"Test Equipment For Hazardous Material (Lead Content, etc.)"
84595,Viscosity Testers (Viscometers and Viscosimeters)
84597,"Volume Standards: Liter Provers, etc."
85003,"Bags, Bedding"
85004,"Bags, Flour"
85008,Bedspreads
85012,"Blankets, Bedding, All Types"
85016,Cheesecloth
85020,Cloth (Yard Goods): Cotton
85024,"Cloth (Yard Goods): Blends, Mixtures, and Synthetics"
85028,"Cloth, Sheeting: Muslin and Percale"
85032,Cloth (Yard Goods): Wool
85033,"Cotton Linters, Bales and Batts"
85034,"Cotton Staple, Bales and Batts"
85036,Diaper Cloth (Yard Goods)
85040,"Diapers, Cotton and Synthetic"
85042,"Duck (Canvas), Treated (Tent Cloth)"
85044,"Duck (Canvas), Untreated"
85048,"Fabrics, Coated and Impregnated (Not Ticking)"
85049,Furniture Scarves
85050,Hot Pads and Pot Holders
85052,"Mattress Covers, Cotton"
85056,Mattress Pads
85060,"Mattress Protectors and Pillow Covers, Synthetic"
85061,Mohair
85062,"Pads, Furniture, Protective and Moving"
85063,"Pillows, All Types"
85064,Sheets and Pillow Cases
85068,"Shower Curtain, Duck"
85072,"Shower Curtain, Synthetic"
85074,"Synthetic Textile Fibers: Nylon, Polyethylene, Rayon, etc."
85076,Table Linens
85080,"Ticking, Mattress and Pillow, Cotton"
85084,"Ticking, Mattress and Pillow, Synthetic and Waterproofed"
85088,"Toweling: Crash (Cup), Huck, and Terry (Includes Dish Towels and Cloths)"
85092,"Towels, Washcloths, and Bathmats, Huck and Terry"
85094,Wool
85515,Costumes and Accessories
85522,"Curtains, Cycloramas, Draperies, Drops, etc."
85544,"Lighting and Dimming Controls: Autotransformer Dimmers, Control Panels, Solid State Thyristor/Triac Dimmers, etc."
85546,Lighting Control Systems: Memory and Computer/Microprocessor Type
85548,"Lighting Distribution Hardware: Borderlight Cables, Pipe Battens, Plugging Strips and Boxes, Wall and Floor Pockets, etc."
85550,"Lighting Instruments: Border and Cyclorama Striplights, Follow Spotlights, Floodlights, Special Effects Lighting, Spotlights, etc."
85553,"Lighting Systems, Complete"
85560,Makeup
85568,Scenery and Props
85570,Sound Effects Equipment
85575,"Stage Hardware and Supplies: Braces, Canvas, Clamps, Paints, etc."
85577,"Standards, Portable; and Ropes (For Theater Lobbies)"
85580,Stage Rigging and Tracks
85581,"Stages, Theatre (All Types)"
86020,Coupon Books
86030,"Dispensing Machines and Collection Boxes for Tickets, etc."
86040,Sales Books
86050,Strip Books
86070,"Tickets, Reserved Type"
86075,"Tickets, Roll Type"
86076,"Tickets, Spitter"
86305,"Tires and Tubes, Passenger Vehicles"
86306,"Tires and Tubes, Motorcycle"
86307,"Tires and Tubes, Light Trucks"
86310,"Tires and Tubes, Medium Truck and Bus"
86315,"Tires and Tubes, Off_Road Equipment"
86320,"Tires and Tubes, Farm Tractor and Implement"
86325,"Tires and Tubes, Industrial"
86342,"Flaps and O_Rings, Tire"
86365,Recapped/Retreaded Tires (See Class 928 if Recapping/Retreading Own Tires as a Service)
86440,Mainline Train Controls
86445,Mainline Sub_System Controls
86455,Miscellaneous Train Controls
86465,Operations Control Center
86480,Vehicle Train Protection
86485,Vital Relays
86490,Yard Train Controls
86495,Yard Sub_System Controls
86520,Cotton Twine
86530,Hay Baler Twine
86535,Hemp Twine
86540,Jute Twine
86550,Linen Twine
86555,Marline Twine
86560,Nylon Twine
86565,Polyester and Polypropylene Twine
86568,Seine Twine
86570,Sisal Twine (Including Binder Twine)
87010,"Awnings, Cloth"
87020,"Awnings, Metal and Wood"
87022,"Awnings, Vinyl"
87025,Reflective Film (Solar Type Sun Screen)
87030,"Shade Screens, Louvered or Perforated"
87040,Venetian Blind Cord and Tape
87050,"Venetian Blinds, Metal, Audio Visual and Standard"
87060,"Venetian Blinds, Wood"
87070,"Vertical Blinds, All Types"
87078,"Wind Screens, Privacy Screens, etc."
87080,Window Shade Cloth
87090,Window Shades
87505,"Anesthesia Equipment: Ventilators, etc."
87508,"Animal Control Equipment: Catching Poles, Muzzles, Restrainers, Shockers, etc."
87510,"Artificial Insemination Equipment (For Semen Ejaculation, Freezing, Storage, and Use)"
87513,"Diagnostic Equipment, Veterinary: Scopes, Speculums, etc."
87515,Diagnostic Test Kits and Supplies
87524,Fat and Muscle Assay Equipment
87527,"Flea, Tick and Insect Control Equipment and Supplies"
87530,Frozen Semen
87534,"Instruments, Surgical, Veterinary"
87553,Operating Room Equipment
87558,"Pharmaceuticals, Veterinary, Animal: Drugs, Vaccines, etc."
87559,"Pharmaceuticals, Veterinary, Marine Life: Drugs, Vaccines, etc."
87565,Pregnancy Detection Equipment
87570,"Surgical Supplies: Catheters, Gut, Needles, Syringes, etc."
87580,"Thermometers, Veterinary"
88011,Audio Visual Equipment and Supplies (Not Otherwise Classified)
88020,"Film Editing and Splicing Equipment and Supplies: Cement, Cleaner, Conditioner, Editors, Film Leader, Splicers, etc."
88030,"Pointers, Projection Type, Hand_Held and Stationary (110V AC and Battery Powered)"
88040,"Previewers, Sorters, and Viewers (For Filmstrips, Slides, etc. _Not Projectors or Film Editors and Viewers)"
88042,"Projection Panels, Pads, and Accessories For Computers"
88043,"Projection Screens, Standard and Rear_Projection Types"
88046,"Projection Stands, Tables, etc., Standard and Rear_Projection Types"
88049,"Projectors, Filmstrip (Standard Types Only); Carrying Cases; Parts, and Accessories"
88052,"Projectors, Motion Picture (Specialized Types Only, Including Film Loop Projectors, Rear_Projection Units, Repetitive Projectors, etc.)"
88055,"Projectors, Motion Picture (Standard Type Only); Carrying Cases; Parts, and Accessories"
88058,"Projectors, Opaque; Carrying Cases; Parts; and Accessories"
88061,"Projectors, Overhead Transparency; Carrying Cases; Parts; and Accessories"
88064,"Projectors, Slide (Standard Types Only); Carrying Cases; Parts; and Accessories"
88067,"Projectors (Not Otherwise Classified): Combination Filmstrip_Slide Projectors, Rear_Projection Slide Units, Rear_Projection Filmstrip Units"
88080,"Shipping and Storage Accessories (For Films, Filmstrips, Slides, etc.): Cans, Carrying Cases, Cartridges, Reels, Shipping Cases, Slide Files and Trays, etc."
88085,Storage Cabinets (For Visual Education Equipment and Supplies)
88088,Transparencies (See Class 715 for Prepared Material)
88508,Activated Carbon and Filter Elements
88515,"Algae and Microbe Control Chemicals (Copper Sulfate, etc.)"
88516,Algae and Microbe Control Chemicals (For Air Conditioning and Cooling Water)
88528,Antifoaming Agents
88532,Boiler Water Chemical Treating Compounds
88538,"Chlorine, Liquefied"
88540,"Chlorinating and Oxidizing Agents: Bromohydantoins, Chloroisocyanurates, Hypochlorites, etc. (For Swimming Pool Disinfection)"
88544,"Corrosion, Scale, and Sludge Control Chemicals: Alum, Amines (Morpholine, etc.), Sodium Sulfite, etc."
88546,"Counteractant and Degreaser, Odor"
88548,Descaling Compounds
88560,Ferrous Sulfate and Ferrous Chloride
88564,"Filter Aids: Diatomaceous Earth, Fuller's Earth, etc."
88566,Fluoride and Other Drinking Water Additives
88570,"Hardness Control Chemicals: Chelating Agents (Phosphonates, etc.), Polyphosphates, Polymer Flocculants, etc."
88574,"Nitrogen and Oxygen, Liquid"
88576,"Odor Control Chemicals, etc."
88577,"Polymer Flocculants (For Color, Thickening, Dewatering, Coagulant Aid) (Not Hardness Control)"
88578,"pH Control Chemicals: Caustic Soda, Lime, Muriatic Acid, Quicklime, Soda Ash, etc."
88579,"Reagents, Buffer (For Water Treatment)"
88580,"Resins, Sodium Ion Exchange (For Water Softening)"
88582,Sewer and Septic Treating Chemicals
88584,Sodium Hydroxide
88595,"Water Testing Kits (For Chlorine, Hardness, PH, etc.)"
89004,Bar and Trash Screen Equipment and Parts
89005,Belt Filter Press and Parts
89006,Bioroughing Systems and Parts
89008,Chlorination Equipment and Parts
89013,Clarifiers and Settlers (Separators)
89015,"Complete Water Treatment Systems, Chemical"
89016,"Complete Water Treatment Systems, Nonchemical: Ultraviolet Water Supply Sterilization, etc."
89019,"Delumper, Grinder, Crushers"
89020,"Demineralizers: Reverse Osmosis, etc."
89027,"Incinerators and Parts, Sludge"
89030,"Manhole Covers, Frames, Grates, Rings, Yokes, etc."
89035,"Metal Finders and Detectors, Pipe Locators, etc."
89040,Meter Boxes and Valve Boxes (See 210_45 For Concrete Type)
89044,"Meters, Water"
89045,"Meter Fittings, Water, Accessories, Parts, and Conversion Kits"
89046,Meter Reading Devices
89047,Mixing and Agitation Equipment
89048,Oil Skimming Equipment and Parts
89049,Ozone and Oxygen Generating Equipment and Parts
89050,"Rings and Seals, Carbon (For Turbine Shafts)"
89053,"Separation Equipment, Oil/Water"
89064,Sewer Inspection Equipment
89065,Sewage and Waste Treating Equipment and Supplies
89066,Sewer Lift Stations and Parts
89067,Solvent (Chlorinated) Recovery System
89068,"Tags, Water Meter Removal"
89072,Tapping Machines and Equipment
89075,Valve Operators (See 515_82 For Lawn Sprinkler Type)
89077,Waste Water Reclamation Systems And Parts
89078,"Water Filters and Filter Elements (Except Boiler, Photographic Darkroom, and Swimming Pool): Cartridges, etc."
89080,"Water Leak Detection System (Including Chemicals, Dyes and Supplies)"
89081,Water Main Cleaning Equipment
89082,"Water Screens and Parts, Travelling"
89085,"Water Softening Equipment, Ion Exchange Type"
89089,"Well Pointing Systems, Accessories and Parts"
89510,"Arc Welders, Electric Driven"
89520,"Arc Welders, Engine Driven"
89521,"Arc Welders, Wire, Self_Feeder"
89525,Electric Spot Welder
89527,"Electric Welding Torch, Flameless"
89529,Fittings for Welding Equipment
89530,"Gas Cylinder Carts, Industrial"
89540,Gas Tungsten_Arc Welder (TIG) and Specialized Accessories
89545,Gas Shielded Metal_Arc Welder (MIG) and Specialized Accessories
89550,Gas Welding Apparatus
89555,"Torch, Cutting"
89565,"Welder/Soldering Unit, Refrigeration/Plumber Type, Single Tank, Complete"
89570,"Welding Accessories: Cutting Tips, Hammers, Hose, Inspection Shields, Lighters, Lighter Flints, Soapstone, Tip Cleaner, Tip Dip, etc."
89572,"Welding Gloves, Protective Aprons, Capes, and Sleeves"
89574,"Welding Goggles, Helmets, Chin Straps, and Face Shields"
89590,"Welding Electrodes, Flux, Rods, Wire, and Soldering Compounds"
89592,Welding Electrode Oven
89594,Welding Safety Shields/Curtains/Partitions
89805,Angiographic Injectors
89806,"Cassettes, Cassette Holders, Grids, and Intensifying Screens"
89810,"Chemicals, Developing and Processing"
89820,Computerized Axial Tomography (CAT) Scanning Systems
89830,"Film Developing and Processing Equipment (Except Dental): Automatic Processors, Safelights, etc."
89835,"Film, X_Ray (Including Dental)"
89841,Gamma Cameras
89845,Illuminators (Film Viewing Devices)
89846,KVP Exposure
89848,Phantoms
89850,"Radiation Measuring Equipment: Ionization Chambers, X_Ray Film Densitometers, etc."
89855,"Radiation Monitoring Equipment and Shielding Materials: Badges, Dosimeters, Protective Aprons and Coats, etc. (See Also Class 490)"
89860,"Radiation Therapy Equipment, Nuclear: Cobalt Sources, Radioactive Implants, etc."
89865,"Radiation Therapy Equipment and Accessories, X_Ray"
89870,"Radiological Furniture: Cabinets, Files, Tables, etc."
89874,"Ultrasonic Imaging Systems: Echocardiographs, etc."
89880,X_Ray Machines (Diagnostic) and Accessories (Except Dental)
89890,"X_Ray Supplies: Film Hangers and Holders, Labels, Markers and Mounts"
90503,Aerial Patrolling (Not Survey)
90505,Aerial Photography
90510,Aerial Surveys (Including Wildlife Censuses)
90512,Aircraft Crash Removal Services
90514,Airplane/Helicopter Services (Not Otherwise Classified)
90517,Airport Management
90520,Air Rescue and Transfer of Patients
90525,"Crop Dusting and Seeding (All Kinds), Aerial"
90553,Pilot Training Services
90560,Removal of Rubber Deposits from Runways
90570,"Storage Space Services (Not Building Lease), Aircraft"
90602,Acoustics; Noise Abatement
90604,Agricultural Development
90606,"Airports (Lighting, Fueling, Navaids)"
90607,"Architect Services, Professional"
90608,Automation; Controls; Instrumentation
90610,Buildings
90612,Building Sanitation
90614,Cemeteries (Planning and Relocation)
90616,Chemical Processing and Storage
90618,Cold Storage; Refrigeration; Fast Freeze
90620,Communications Systems; TV; Microwave; Telephone
90622,Corrosion Control; Cathodic Protection; Electrolysis
90624,Desalinization (Process and Facilities)
90625,"Draftsman Services, Professional"
90628,"Energy Conservation; New Energy Sources (Solar, etc.)"
90630,Fire Protection
90632,Fisheries; Fish Ladders
90634,Freight Handling; Materials Handling
90636,"Gas Systems (Propane, Natural, etc.)"
90638,General Construction
90640,Graphic Design
90642,Harbors; Jetties; Piers; Ship Terminal Facilities
90644,Heating; Ventilating; Air Conditioning
90646,Highways; Streets; Airport Pay_Parking Lots
90648,Historical Preservation
90650,Industrial Processes; Quality Control
90652,"Interior Design, Space Planning, and Exhibits/Displays"
90654,Irrigation; Drainage; Flood Control
90656,Landscape Architecture
90658,"Lighting (Interior, Exterior)"
90660,Mining and Mineralogy
90662,Petroleum and Fuel (Storage and Distribution)
90664,"Planning, Urban (Community, Regional, Area wide, and State)"
90666,"Planning, Site (Installation and Project)"
90668,"Power Generation, Transmission, Distribution"
90670,Railroad; Rapid Transit; Monorail
90672,"Recreation Facilities (Parks, Marinas, etc.)"
90674,Recycling Systems
90678,Security Systems; Intruder and Smoke Detection
90680,"Sewerage Collection, Treatment, and Disposal"
90682,Solid Wastes; Disposal Systems
90684,Telephone Systems
90688,Towers
90690,Tunnels and Subways
90692,"Utilities (Gas, Steam, Electric)"
90694,"Water Supply, Treatment and Distribution"
90810,"Bookbinding, Custom"
90815,"Bookbinding, Perfect (As In Paperback Books)"
90817,"Bookbinding, Saddle Stitched"
90820,"Bookbinding (Sewed Cross Stitched, Library Quality), Rebinding, and Repairing: Library Books, Text Books, etc."
90835,"Headbands, Installed"
90845,"Magazine Binding (Sewed), Rebinding, and Repairing"
90850,"Manuscript Binding, Sewed"
90855,"Newspaper Binding (Sewed), Rebinding, and Repairing"
90865,"Special Work and Repairing: Special Treatment of Rare Volumes, Rebacking of Old Volumes, etc."
90875,"Thesis Binding, Sewed"
90903,"Administration of Contracts: Summary of Work, Quality Control, Project Closeout, etc."
90924,Concrete Construction Services
90926,"Conveying Systems: Elevators, Lifts, etc."
90932,Doors and Windows
90939,"Electrical: Heating and Cooling, Lighting, Power Generation, etc."
90942,"Equipment: Bank Vaults, Darkroom, Food Service, Laboratory, etc."
90945,"Finishes: Flooring, Wall and Ceiling, etc."
90948,"Furnishings: Artwork, Cabinets, Furniture, Window Treatments, etc."
90960,Masonry Construction Services
90963,"Mechanical: Fire Protection, Insulation, Plumbing, etc."
90965,Metal Construction Services
90974,Site Work
90977,"Special Construction: Observatory, Special Rooms, Swimming Pools, etc."
90978,"Specialties: Chalkboards, Fireplace, Pest Control, Storage, etc."
90984,Thermal and Moisture Protection Services
90991,Wood and Plastics Construction Services
91001,"Acoustical Ceilings and Walls: Cleaning, Installation, Restoration"
91002,Background Music Services
91003,"Building Cleaning, Exterior"
91006,Carpentry
91009,"Carpet Cleaning, Dyeing, Installation and Repair"
91010,"Chimney Installation, Maintenance and Repair"
91011,Drapery Installation and Repair
91013,"Elevator Installation, Maintenance and Repair"
91016,Energy Conservation Services (Including Audits)
91020,"Escalator Installation, Maintenance and Repair"
91025,Flooring to Include Refinishing and Sealing
91027,Garbage/Trash Removal and Disposal
91030,Glass Replacement
91036,"Heating, Air Conditioning, and Ventilation Services"
91037,Incinerator Repair and Maintenance
91038,Insulation and Asbestos Installation and Removal Services
91039,Janitorial/Custodial Services
91045,Lathing and Plastering
91046,Lead Poisoning Control and Reduction
91048,Locksmith Services
91051,Masonry and Concrete
91053,Metal Work
91054,Painting and Sandblasting Services
91059,Pest Control (Including Termite Inspection)
91060,Plumbing
91061,"Plant Maintenance, Indoor"
91062,Protection of Building From Weather or Vandalism
91063,"Public Utilities: Water, Sewer and Gas"
91064,"Relocation, Building"
91065,Remodeling and Alterations
91066,"Roofing, Gutters, and Downspouts"
91067,Security Lock_Bar Installation
91068,Septic Tank Services
91069,"Shelters, Carports, Portable Buildings, etc."
91070,Sludge Removal (Building)
91073,Tile: Floors and Walls
91074,Wallpapering Services
91075,Wall and Ceiling Repair and Replacement (Including Dry-walling)
91076,Welding Services
91077,Water Purification/Softening Services
91078,Weather and Waterproofing
91079,"Window and Door Installation, Maintenance and Repair"
91081,Window Washing Services
91082,Wiring and Other Electrical Services
91502,Advertising (Notice of Bid Solicitation)
91503,Advertising/Public Relations
91504,"Advertising, Outdoor Billboard, etc."
91505,Answering/Paging Services
91506,Audio Production
91507,Audio Recording
91508,Audio Tape Duplicating (Including Cassettes)
91509,Audio/Video Production Services Complete
91524,Cable Television Services
91525,Cellular Services
91528,Electronic Information and Mailing Services
91536,Facsimile (Fax) Services
91538,"Film Processing, Duplicating and Touch Up Services"
91542,Film Production
91548,Graphic Arts Services (Not Printing)
91552,Journalistic Services
91558,"Mailing Services (Including Collating, Packaging, and Sorting)"
91559,"Mail Services, Express"
91564,"Media Clipping Services: Clippings, Outtakes, Critiques, Summaries, etc."
91568,Microfiche/Microfilming Services
91570,Networking Services
91572,Photography (Not Including Aerial Photography)
91573,Public Information Services
91574,Radio Commercial Production
91577,"Telephone Services, Long Distance and Local (Including Telex and Watts Services)"
91578,Television Commercial Production
91579,Telecommunication Services (Not Otherwise Classified)
91580,Typing and Word Processing
91582,Video Production
91584,Video Recording
91590,Video Tape Duplicating
91591,Wiring and Cabling
91804,Accounting/Auditing/Budget
91806,Administrative
91807,Advertising
91809,Agricultural
91812,Analytical Studies and Surveys
91814,Appraisals
91815,Architectural
91819,"Buildings, Structures and Components"
91826,Communications: Public Relations
91828,Computer _ Hardware
91829,Computer _ Software
91831,Construction
91838,Education and Training
91841,Energy Conservation
91842,Engineering
91843,Environmental
91846,Feasibility Studies
91849,Finance/Economics
91852,Food Service
91854,Furnishings
91858,Governmental
91862,Horticultural
91865,Human Relations
91869,Insurance
91870,Inventory
91873,Landscaping
91875,Management
91876,Marketing
91878,Medical
91881,"Natural Disasters (Fire, Flood, Wind, Quakes)"
91885,Personnel/Employment
91887,Purchasing
91889,Real Estate/Land
91893,Security/Safety
91895,Telecommunications
91896,Transportation
91897,"Utilities: Gas, Water, Electric"
92002,"Access Services, Data"
92004,Applications Software (For Main Frame Systems)
92007,"Applications Software for Microcomputer Systems: Business, Mathematical/Statistical, Medical, Scientific, etc."
92014,Applications Software (For Minicomputer Systems)
92019,Computer Management
92020,Computer Output to Microfilm (COM) Processing Services
92021,Data Entry Services
92028,Emergency Back_up Services and Facilities for Data Processing
92035,Modification of Existing Equipment (Including Cost of Parts)
92037,Networking Services
92038,Optical Scanning Services
92042,"Recertification/Rehabilitation of Magnetic Media (Disk Packs, Tapes, etc.)"
92043,Recharging and Remanufacturing of Laser Printer Cartridges
92045,Software Maintenance/Support
92049,"Systems/Executive Software, Main Frame"
92056,"Systems/Executive Software, Microcomputer"
92063,"Systems/Executive Software, Minicomputer"
92077,Teleprocessing Via Proprietary Data Bases
92084,"Teleprocessing, Business (Timesharing)"
92090,"Teleprocessing, Scientific, Industrial, Medical, etc. _Timesharing"
92094,"Word Processing Software, Main Frame"
92095,"Word Processing Software, Microcomputer"
92096,"Word Processing Software, Minicomputer"
92420,Examination and Testing
92425,"For Credit Classes, Seminars, Workshops, etc."
92435,In_Service Training
92460,"Not_For_Credit Classes, Seminars, Workshops, etc."
92474,Special Education
92480,Tutoring
92804,Accessories (Not Otherwise Classified)
92810,Alignment and Wheel Balancing
92819,Body Work (Including Undercoating)
92823,Brakes
92829,Conversion of Gasoline Fuel Systems to Alternative Fuel Systems Including Maintenance and Repair Services
92830,"Cooling System (A/C System, Hoses, Water Pump, Radiator, Heater and Accessories, etc.)"
92833,"Customizing Services, Vehicle (Including Handicapped and Van Conversions)"
92835,"Drive Train (Clutch Assembly, Flywheel, etc.)"
92838,"Electrical (Alternator/Generator, Battery, Ignition System, Lights, etc.)"
92840,Exhaust System
92844,Fuel System
92846,"Glass Replacement and Repair Services, Windshield and Window (Auto)"
92847,"General Maintenance, Vehicle (Not Otherwise Classified), to Include Oil Changes, Lubrication, Guaranteed Maintenance Programs, etc."
92849,"Hydraulics (Pump, Hydraulic Motor, Valves, Gauges, etc.)"
92854,Machine Shop Services
92857,Painting
92860,"Power Plant (Engine, Belts, Heads, Intake, Rebuilding, etc.)"
92876,"Suspension (Axles, Springs, Steering, etc.)"
92882,"Tire and Tube Mounting, Repair and Retreading (Including Tire Foam Filling Services)"
92885,"Transmission (Main, Transfer Case, Chain and Final Drives)"
